MODEL,MAKE,Model Year,Overall Length,Overall Width,Overall Height,Wheelbase,Curb Weight,Front End Length,Rear End Length,Side Glass Height,Body Side Height,Roof Width,Front Overhang,Rear Overhang,Track Width Front,Track Width Rear,Front Weight %,Rear Weight %
INSIGHT4DRSEDAN,HONDA,19,466.0,188.0,141.0,270.0,1382.0,119.0,50.0,33.0,80.0,110.0,92.0,105.0,155.0,157.0,61.0,39.0
INSIGHTLXEX,HONDA,9,438.0,169.0,143.0,256.0,1235.0,96.0,102.0,37.0,76.0,114.0,91.0,92.0,150.0,148.0,58.0,42.0
IONIQ4DRHATCH,HYUNDAI,17,447.0,182.0,145.0,270.0,1367.0,115.0,99.0,37.0,81.0,111.0,88.0,89.0,156.0,158.0,54.0,46.0
IONIQELECTRIC4DRHATCH,HYUNDAI,17,447.0,182.0,145.0,270.0,1529.0,115.0,99.0,37.0,81.0,111.0,88.0,89.0,156.0,158.0,54.0,46.0
IONIQHYBRIDESSENTIAL4DRHATCH,HYUNDAI,17,447.0,182.0,145.0,270.0,1370.0,115.0,99.0,37.0,81.0,111.0,88.0,89.0,156.0,158.0,54.0,46.0
IONIQHYBRIDPREFERREDLUXURY4DRHATCH,HYUNDAI,17,447.0,182.0,145.0,270.0,1477.0,115.0,99.0,37.0,81.0,111.0,88.0,89.0,156.0,158.0,54.0,46.0
IPACE4DRSUV,JAGUAR,19,468.0,201.0,157.0,299.0,2208.0,107.0,142.0,37.0,90.0,114.0,85.0,86.0,164.0,164.0,53.0,47.0
IQ,SCION,12,305.0,168.0,150.0,200.0,960.0,72.0,58.0,34.0,86.0,102.0,56.0,50.0,148.0,146.0,61.0,39.0
IQ2DRHATCHBACK,SCION,12,305.0,168.0,150.0,200.0,965.0,72.0,58.0,34.0,86.0,102.0,56.0,50.0,148.0,146.0,61.0,39.0
IS200TRWDSEDAN,LEXUS,14,467.0,181.0,143.0,280.0,1625.0,138.0,49.0,34.0,80.0,103.0,84.0,104.0,154.0,155.0,55.0,45.0
IS250350AWDSEDAN,LEXUS,14,467.0,181.0,143.0,280.0,1695.0,138.0,49.0,34.0,80.0,103.0,84.0,104.0,154.0,155.0,55.0,45.0
IS250350RWDSEDAN,LEXUS,14,467.0,181.0,143.0,280.0,1600.0,138.0,49.0,34.0,80.0,103.0,84.0,104.0,154.0,155.0,55.0,45.0
IS2504DRSEDANAWD,LEXUS,6,458.0,180.0,144.0,273.0,1656.0,128.0,45.0,34.0,81.0,99.0,82.0,104.0,154.0,154.0,52.0,48.0
IS2504DRSEDANRWD,LEXUS,6,458.0,180.0,143.0,273.0,1567.0,128.0,45.0,34.0,81.0,99.0,82.0,104.0,154.0,154.0,52.0,48.0
IS3003504DRSEDANAWD,LEXUS,21,471.0,184.0,143.0,280.0,1745.0,124.0,48.0,36.0,80.0,102.0,87.0,104.0,158.0,157.0,55.0,45.0
IS300350AWDSEDAN,LEXUS,14,467.0,181.0,143.0,280.0,1695.0,138.0,49.0,34.0,80.0,103.0,84.0,104.0,154.0,155.0,55.0,45.0
IS3004DRSEDANRWD,LEXUS,21,471.0,184.0,143.0,280.0,1685.0,124.0,48.0,36.0,80.0,102.0,87.0,104.0,158.0,157.0,53.0,47.0
IS300RWDSEDAN,LEXUS,14,467.0,181.0,143.0,280.0,1625.0,138.0,49.0,34.0,80.0,103.0,84.0,104.0,154.0,155.0,55.0,45.0
IS3504DRSEDANAWD,LEXUS,6,458.0,180.0,144.0,273.0,1680.0,128.0,45.0,34.0,81.0,99.0,82.0,104.0,154.0,154.0,52.0,48.0
IS3504DRSEDANRWD,LEXUS,6,458.0,180.0,143.0,273.0,1600.0,128.0,45.0,34.0,81.0,99.0,82.0,104.0,154.0,154.0,52.0,48.0
IS5004DRSEDANRWD,LEXUS,21,476.0,184.0,143.0,280.0,1765.0,124.0,48.0,36.0,80.0,102.0,87.0,104.0,158.0,157.0,55.0,45.0
ISERIESI3,BMW,14,400.0,178.0,158.0,257.0,1195.0,71.0,129.0,36.0,91.0,110.0,71.0,72.0,157.0,158.0,45.0,55.0
ISERIESI3RANGEEXTENDER,BMW,14,400.0,178.0,158.0,257.0,1315.0,71.0,129.0,36.0,91.0,110.0,71.0,72.0,157.0,158.0,45.0,55.0
ISERIESI8,BMW,14,469.0,194.0,130.0,280.0,1575.0,132.0,48.0,26.0,79.0,107.0,96.0,93.0,164.0,158.0,49.0,51.0
ISERIESI8ROADSTER,BMW,14,469.0,194.0,130.0,280.0,1595.0,132.0,48.0,26.0,79.0,107.0,96.0,93.0,164.0,158.0,49.0,51.0
ISF4DRSEDANRWD,LEXUS,8,466.0,182.0,142.0,273.0,1715.0,136.0,55.0,34.0,81.0,104.0,89.0,105.0,156.0,152.0,52.0,48.0
IXM60SERIES,BMW,22,495.0,196.0,169.0,300.0,2659.0,129.0,172.0,42.0,93.0,108.0,91.0,105.0,168.0,171.0,47.0,53.0
IXSERIES,BMW,22,495.0,196.0,169.0,300.0,2440.0,129.0,172.0,42.0,93.0,108.0,91.0,105.0,168.0,171.0,49.0,51.0
JETTA4DRSEDAN,VOLKSWAGEN,18,472.0,181.0,146.0,269.0,1350.0,123.0,51.0,36.0,80.0,109.0,91.0,112.0,154.0,154.0,59.0,41.0
JETTA4DRSEDAN18LTSI,VOLKSWAGEN,15,465.0,178.0,145.0,265.0,1393.0,122.0,51.0,36.0,79.0,107.0,91.0,109.0,154.0,154.0,60.0,40.0
JETTA4DRSEDAN20L,VOLKSWAGEN,15,465.0,178.0,145.0,265.0,1307.0,122.0,51.0,36.0,79.0,107.0,91.0,109.0,154.0,154.0,60.0,40.0
JETTA4DRSEDAN20LTRENDLINECOMFORTLINE,VOLKSWAGEN,11,463.0,178.0,145.0,265.0,1307.0,120.0,51.0,36.0,79.0,107.0,89.0,109.0,154.0,154.0,60.0,40.0
JETTA4DRSEDAN20TDI,VOLKSWAGEN,15,465.0,178.0,145.0,265.0,1470.0,122.0,51.0,36.0,79.0,107.0,91.0,109.0,154.0,154.0,60.0,40.0
JETTA4DRSEDAN25L,VOLKSWAGEN,11,463.0,178.0,145.0,265.0,1381.0,120.0,51.0,36.0,79.0,107.0,89.0,109.0,154.0,154.0,60.0,40.0
JETTA4DRSEDAN25LSPORTLINEHIGHLINE,VOLKSWAGEN,11,463.0,178.0,145.0,265.0,1398.0,120.0,51.0,36.0,79.0,107.0,89.0,109.0,154.0,154.0,60.0,40.0
JETTA4DRSEDANHYBRIDTRENDLINECOMFORTLINE,VOLKSWAGEN,11,463.0,178.0,145.0,265.0,1505.0,120.0,51.0,36.0,79.0,107.0,89.0,109.0,154.0,154.0,60.0,40.0
JETTA4DRSEDANTURBOHYBRID,VOLKSWAGEN,15,465.0,178.0,145.0,265.0,1502.0,122.0,51.0,36.0,79.0,107.0,91.0,109.0,154.0,155.0,60.0,40.0
JETTAGLI4DRSEDAN,VOLKSWAGEN,18,472.0,181.0,146.0,269.0,1463.0,123.0,51.0,36.0,80.0,109.0,91.0,112.0,154.0,154.0,59.0,41.0
JETTAGLI4DRSEDAN20L,VOLKSWAGEN,15,465.0,178.0,145.0,265.0,1417.0,122.0,51.0,36.0,79.0,107.0,91.0,109.0,153.0,153.0,60.0,40.0
JOHNCOOPERWORKS2DRCONVERTIBLEFWD,MINI,7,373.0,168.0,141.0,247.0,1300.0,99.0,81.0,35.0,77.0,110.0,69.0,57.0,146.0,146.0,59.0,41.0
JOHNCOOPERWORKS2DRHATCHFWD,MINI,9,371.0,168.0,141.0,247.0,1228.0,99.0,81.0,35.0,77.0,110.0,69.0,57.0,145.0,144.0,61.0,39.0
JOHNCOOPERWORKSALL4COUNTRYMAN4DRSUV,MINI,11,410.0,179.0,156.0,260.0,1500.0,107.0,135.0,37.0,84.0,102.0,76.0,74.0,153.0,156.0,58.0,42.0
JOHNCOOPERWORKSCLUBMAN3DRHATCHFWD,MINI,9,396.0,168.0,143.0,255.0,1313.0,99.0,122.0,37.0,77.0,96.0,69.0,74.0,144.0,145.0,59.0,41.0
JOHNCOOPERWORKSCOUPE2DRCOUPE,MINI,12,373.0,168.0,138.0,247.0,1255.0,105.0,39.0,29.0,77.0,119.0,70.0,57.0,146.0,147.0,61.0,39.0
JOHNCOOPERWORKSJCWGP2DRHATCHFWD,MINI,9,371.0,168.0,141.0,247.0,1228.0,99.0,81.0,35.0,77.0,110.0,69.0,57.0,145.0,144.0,61.0,39.0
JOHNCOOPERWORKSROADSTER,MINI,12,373.0,168.0,139.0,247.0,1285.0,105.0,66.0,29.0,77.0,121.0,70.0,57.0,145.0,146.0,60.0,40.0
JOURNEY4DRSUVAWDRTRTRALLYE,DODGE,8,489.0,183.0,170.0,289.0,1926.0,112.0,184.0,41.0,87.0,122.0,100.0,100.0,157.0,158.0,56.0,44.0
JOURNEY4DRSUVAWDSXTCREWRT,DODGE,8,489.0,183.0,170.0,289.0,1918.0,112.0,184.0,41.0,87.0,122.0,100.0,100.0,157.0,158.0,56.0,44.0
JOURNEY4DRSUVAWDV6,DODGE,8,489.0,183.0,170.0,289.0,1926.0,112.0,184.0,41.0,87.0,122.0,100.0,100.0,157.0,158.0,56.0,44.0
JOURNEY4DRSUVFWDCANADAVALUEPACKAGESEP,DODGE,8,489.0,183.0,170.0,289.0,1735.0,112.0,184.0,41.0,87.0,122.0,100.0,100.0,157.0,158.0,56.0,44.0
JOURNEY4DRSUVFWDCREW,DODGE,8,489.0,183.0,170.0,289.0,1834.0,112.0,184.0,41.0,87.0,122.0,100.0,100.0,157.0,158.0,56.0,44.0
JOURNEY4DRSUVFWDI4,DODGE,8,489.0,183.0,170.0,289.0,1735.0,112.0,184.0,41.0,87.0,122.0,100.0,100.0,157.0,158.0,56.0,44.0
JOURNEY4DRSUVFWDLIMITED,DODGE,8,489.0,183.0,170.0,289.0,1834.0,112.0,184.0,41.0,87.0,122.0,100.0,100.0,157.0,158.0,56.0,44.0
JOURNEY4DRSUVFWDRT,DODGE,8,489.0,183.0,170.0,289.0,1843.0,112.0,184.0,41.0,87.0,122.0,100.0,100.0,157.0,158.0,56.0,44.0
JOURNEY4DRSUVFWDSXTCREW,DODGE,8,489.0,183.0,170.0,289.0,1772.0,112.0,184.0,41.0,87.0,122.0,100.0,100.0,157.0,158.0,56.0,44.0
JOURNEY4DRSUVFWDV6,DODGE,8,489.0,183.0,170.0,289.0,1834.0,112.0,184.0,41.0,87.0,122.0,100.0,100.0,157.0,158.0,56.0,44.0
JUKE4DRSUVNISMOAWD,NISSAN,14,416.0,177.0,157.0,253.0,1460.0,111.0,105.0,34.0,84.0,103.0,85.0,78.0,153.0,151.0,60.0,40.0
JUKE4DRSUVNISMONISMORSAWD,NISSAN,14,416.0,177.0,157.0,253.0,1460.0,111.0,105.0,34.0,84.0,103.0,85.0,78.0,153.0,151.0,60.0,40.0
JUKE4DRSUVNISMONISMORSFWD,NISSAN,14,416.0,177.0,157.0,253.0,1348.0,111.0,105.0,34.0,84.0,103.0,85.0,78.0,153.0,153.0,60.0,40.0
JUKE4DRSUVNISMORSFWD,NISSAN,14,416.0,177.0,157.0,253.0,1344.0,111.0,105.0,34.0,84.0,103.0,85.0,78.0,153.0,153.0,60.0,40.0
JUKE4DRSUVSVAWDSLAWD,NISSAN,11,413.0,177.0,157.0,253.0,1443.0,110.0,102.0,34.0,84.0,103.0,84.0,75.0,153.0,151.0,60.0,40.0
JUKE4DRSUVSVFWD,NISSAN,11,413.0,177.0,157.0,253.0,1360.0,110.0,102.0,34.0,84.0,103.0,84.0,75.0,153.0,153.0,60.0,40.0
JUKE4DRSUVSVFWDSLFWD,NISSAN,11,413.0,177.0,157.0,253.0,1323.0,110.0,102.0,34.0,84.0,103.0,84.0,75.0,153.0,153.0,60.0,40.0
JUKE4DRSUVSVSLAWD,NISSAN,11,413.0,177.0,157.0,253.0,1443.0,110.0,102.0,34.0,84.0,103.0,84.0,75.0,153.0,151.0,60.0,40.0
JX354DRSUVAWD,INFINITI,12,499.0,196.0,174.0,290.0,2005.0,122.0,189.0,42.0,87.0,123.0,100.0,109.0,168.0,167.0,55.0,45.0
K5EXGTLINE4DRSEDAN,KIA,21,490.0,186.0,144.0,285.0,1567.0,137.0,50.0,33.0,83.0,113.0,94.0,111.0,163.0,164.0,60.0,40.0
K5GT4DRSEDAN,KIA,21,490.0,186.0,144.0,285.0,1620.0,137.0,50.0,33.0,83.0,113.0,94.0,111.0,163.0,164.0,61.0,39.0
K5LX4DRSEDAN,KIA,21,490.0,186.0,144.0,285.0,1506.0,137.0,50.0,33.0,83.0,113.0,94.0,111.0,163.0,164.0,61.0,39.0
K900V64DRSEDAN,KIA,14,509.0,190.0,149.0,305.0,1940.0,139.0,56.0,35.0,87.0,116.0,88.0,117.0,161.0,165.0,50.0,50.0
K900V8ELITE4DRSEDAN,KIA,14,509.0,190.0,149.0,305.0,2066.0,139.0,56.0,35.0,87.0,116.0,88.0,117.0,161.0,165.0,50.0,50.0
KARMA,FISKER,12,500.0,198.0,133.0,316.0,2404.0,165.0,66.0,30.0,74.0,114.0,91.0,93.0,169.0,170.0,47.0,53.0
KARMA4DRSEDAN,FISKER,12,500.0,198.0,133.0,316.0,2404.0,165.0,66.0,30.0,74.0,114.0,91.0,93.0,169.0,170.0,47.0,53.0
KICKS4DRSUV,NISSAN,21,431.0,176.0,161.0,262.0,1221.0,113.0,141.0,37.0,86.0,97.0,87.0,84.0,152.0,153.0,61.0,39.0
KIZASHI4DRSEDAN,SUZUKI,10,463.0,182.0,148.0,270.0,1470.0,112.0,50.0,30.0,80.0,112.0,94.0,99.0,156.0,157.0,61.0,39.0
KIZASHIS4DRSEDAN,SUZUKI,10,463.0,182.0,148.0,270.0,1586.0,112.0,50.0,30.0,80.0,112.0,94.0,99.0,156.0,157.0,61.0,39.0
KIZASHISIAWD4DRSEDAN,SUZUKI,10,463.0,182.0,148.0,270.0,1586.0,112.0,50.0,30.0,80.0,112.0,94.0,99.0,156.0,157.0,61.0,39.0
KIZASHISPORT4DRSEDAN,SUZUKI,10,463.0,182.0,148.0,270.0,1512.0,112.0,50.0,30.0,80.0,112.0,94.0,99.0,156.0,157.0,61.0,39.0
KIZASHISPORTIAWDSXIAWD4DRSEDAN,SUZUKI,10,463.0,182.0,148.0,270.0,1620.0,112.0,50.0,30.0,80.0,112.0,94.0,99.0,156.0,157.0,61.0,39.0
KIZASHISXAWD4DRSEDAN,SUZUKI,10,463.0,182.0,148.0,270.0,1620.0,112.0,50.0,30.0,80.0,112.0,94.0,99.0,156.0,157.0,61.0,39.0
KONA16LAWD4DRSUV,HYUNDAI,22,420.0,180.0,155.0,260.0,1465.0,117.0,129.0,35.0,87.0,101.0,87.0,74.0,157.0,158.0,56.0,44.0
KONA16TAWD4DRSUV,HYUNDAI,18,417.0,180.0,150.0,260.0,1477.0,115.0,129.0,35.0,87.0,101.0,85.0,72.0,156.0,156.0,56.0,44.0
KONA20AWD4DRSUV,HYUNDAI,18,417.0,180.0,150.0,260.0,1399.0,115.0,129.0,35.0,87.0,101.0,85.0,72.0,156.0,156.0,56.0,44.0
KONA20FWD4DRSUV,HYUNDAI,18,417.0,180.0,150.0,260.0,1311.0,115.0,129.0,35.0,87.0,101.0,85.0,72.0,156.0,156.0,56.0,44.0
KONA20LAWD4DRSUV,HYUNDAI,22,420.0,180.0,155.0,260.0,1390.0,117.0,129.0,35.0,87.0,101.0,87.0,74.0,157.0,158.0,56.0,44.0
KONA20LFWD4DRSUV,HYUNDAI,22,420.0,180.0,155.0,260.0,1315.0,117.0,129.0,35.0,87.0,101.0,87.0,74.0,157.0,158.0,56.0,44.0
KONAELECTRIC4DRSUV,HYUNDAI,22,420.0,180.0,157.0,260.0,1685.0,117.0,129.0,35.0,87.0,101.0,87.0,74.0,157.0,158.0,56.0,44.0
LACROSSE4DRSEDANAWD,BUICK,17,502.0,186.0,150.0,291.0,1917.0,127.0,57.0,37.0,86.0,114.0,102.0,116.0,160.0,160.0,59.0,43.0
LACROSSE4DRSEDANCXFWD,BUICK,9,500.0,186.0,150.0,284.0,1732.0,116.0,52.0,33.0,86.0,111.0,102.0,114.0,156.0,157.0,58.0,42.0
LACROSSE4DRSEDANCXLAWD,BUICK,9,500.0,186.0,150.0,284.0,1904.0,116.0,52.0,33.0,86.0,111.0,102.0,114.0,156.0,157.0,57.0,43.0
LACROSSE4DRSEDANCXLCXSFWD,BUICK,9,500.0,186.0,150.0,284.0,1822.0,116.0,52.0,33.0,86.0,111.0,102.0,114.0,156.0,157.0,57.0,43.0
LACROSSE4DRSEDANEASSIST,BUICK,9,500.0,186.0,150.0,284.0,1712.0,116.0,52.0,33.0,86.0,111.0,102.0,114.0,156.0,157.0,57.0,43.0
LACROSSE4DRSEDANFWD,BUICK,17,502.0,186.0,150.0,291.0,1785.0,127.0,57.0,37.0,86.0,114.0,102.0,116.0,160.0,160.0,59.0,42.0
LACROSSE4DRSEDANI4FWD,BUICK,9,500.0,186.0,150.0,284.0,1712.0,116.0,52.0,33.0,86.0,111.0,102.0,114.0,156.0,157.0,57.0,43.0
LACROSSE4DRSEDANV6AWD,BUICK,9,500.0,186.0,150.0,284.0,1917.0,116.0,52.0,33.0,86.0,111.0,102.0,114.0,156.0,157.0,57.0,43.0
LACROSSE4DRSEDANV6FWD,BUICK,9,500.0,186.0,150.0,284.0,1785.0,116.0,52.0,33.0,86.0,111.0,102.0,114.0,156.0,157.0,58.0,42.0
LANCER4DRSEDANAWDESSELTDGTSAWC,MITSUBISHI,16,462.0,176.0,148.0,264.0,1425.0,114.0,50.0,36.0,82.0,108.0,101.0,98.0,153.0,152.0,61.0,39.0
LANCER4DRSEDANAWDSEAWD,MITSUBISHI,7,457.0,176.0,149.0,264.0,1415.0,109.0,50.0,36.0,82.0,108.0,96.0,98.0,153.0,152.0,61.0,39.0
LANCER4DRSEDANAWDSEAWDGTAWD,MITSUBISHI,16,462.0,176.0,149.0,264.0,1425.0,114.0,50.0,36.0,82.0,108.0,101.0,98.0,153.0,152.0,61.0,39.0
LANCER4DRSEDANFWDDESEGT,MITSUBISHI,16,462.0,176.0,149.0,264.0,1325.0,114.0,50.0,36.0,82.0,108.0,101.0,98.0,153.0,152.0,61.0,39.0
LANCER4DRSEDANFWDDESELIMITEDEDITIONGT,MITSUBISHI,7,457.0,176.0,149.0,264.0,1340.0,109.0,50.0,36.0,82.0,108.0,96.0,98.0,153.0,152.0,61.0,39.0
LANCER4DRSEDANFWDESSELTDGTS,MITSUBISHI,16,462.0,176.0,148.0,264.0,1310.0,114.0,50.0,36.0,82.0,108.0,101.0,98.0,153.0,152.0,61.0,39.0
LANCEREVOX4DRSEDANAWDGSRMR,MITSUBISHI,8,455.0,181.0,148.0,265.0,1630.0,106.0,50.0,35.0,84.0,108.0,91.0,98.0,154.0,153.0,57.0,44.0
LANCERRALLIART4DRSEDANAWD,MITSUBISHI,9,457.0,176.0,149.0,264.0,1570.0,109.0,49.0,36.0,83.0,111.0,97.0,98.0,153.0,153.0,60.0,40.0
LANCERSPORTBACK4DRHATCHSEGTFWD,MITSUBISHI,16,464.0,176.0,151.0,264.0,1405.0,123.0,31.0,33.0,81.0,111.0,102.0,98.0,153.0,153.0,59.0,41.0
LANCERSPORTBACKRALLIART4DRAWD,MITSUBISHI,10,459.0,176.0,151.0,264.0,1620.0,118.0,31.0,33.0,81.0,111.0,97.0,98.0,153.0,153.0,59.0,41.0
LC5002DRCONVERTIBLE,LEXUS,17,476.0,192.0,135.0,287.0,2059.0,155.0,69.0,29.0,83.0,107.0,92.0,97.0,163.0,163.0,52.0,48.0
LC5002DRCOUPE,LEXUS,17,476.0,192.0,135.0,287.0,1935.0,155.0,69.0,29.0,83.0,107.0,92.0,97.0,163.0,163.0,52.0,48.0
LC500H2DRCOUPE,LEXUS,17,476.0,192.0,135.0,287.0,2130.0,155.0,69.0,29.0,83.0,107.0,92.0,97.0,163.0,163.0,52.0,48.0
LEAF4DRHATCHBACKSL,NISSAN,11,445.0,177.0,155.0,270.0,1541.0,108.0,138.0,39.0,83.0,108.0,95.0,78.0,154.0,153.0,56.0,44.0
LEAF4DRHATCHBACKSSV,NISSAN,11,445.0,177.0,155.0,270.0,1481.0,108.0,138.0,39.0,83.0,108.0,95.0,78.0,154.0,153.0,56.0,44.0
LEAF4DRHATCHBACKSVSL,NISSAN,11,445.0,177.0,155.0,270.0,1535.0,108.0,138.0,39.0,83.0,108.0,95.0,78.0,154.0,153.0,56.0,44.0
LEAF5DRHATCHBACK,NISSAN,18,448.0,179.0,156.0,270.0,1560.0,112.0,134.0,40.0,84.0,105.0,100.0,79.0,154.0,155.0,58.0,42.0
LEGACY4DRSEDAN,SUBARU,20,484.0,190.0,150.0,275.0,1606.0,131.0,49.0,38.0,81.0,113.0,101.0,108.0,158.0,161.0,59.0,41.0
LEGACY4DRSEDAN25GT36R,SUBARU,10,473.0,182.0,151.0,275.0,1605.0,132.0,49.0,37.0,80.0,120.0,96.0,102.0,157.0,157.0,58.0,42.0
LEGACY4DRSEDAN25IAWD,SUBARU,15,480.0,184.0,150.0,275.0,1543.0,132.0,49.0,36.0,84.0,111.0,101.0,104.0,158.0,160.0,59.0,41.0
LEGACY4DRSEDAN25IPZEV,SUBARU,10,473.0,182.0,151.0,275.0,1485.0,132.0,49.0,37.0,80.0,120.0,96.0,102.0,157.0,157.0,58.0,42.0
LEGACY4DRSEDAN25IPZEV25ITOURING25I,SUBARU,10,476.0,182.0,151.0,275.0,1568.0,132.0,49.0,37.0,80.0,120.0,96.0,105.0,157.0,157.0,58.0,42.0
LEGACY4DRSEDAN36R,SUBARU,10,476.0,182.0,151.0,275.0,1624.0,132.0,49.0,37.0,80.0,120.0,96.0,105.0,157.0,157.0,58.0,42.0
LEGACY4DRSEDAN36RAWD,SUBARU,15,480.0,184.0,150.0,275.0,1677.0,132.0,49.0,36.0,84.0,111.0,101.0,104.0,158.0,160.0,59.0,41.0
LEGACYGT4DRSEDAN,SUBARU,20,484.0,190.0,150.0,275.0,1714.0,131.0,49.0,38.0,81.0,113.0,101.0,108.0,158.0,161.0,59.0,41.0
LEVANTE4DRSUV,MASERATI,17,500.0,197.0,168.0,300.0,2109.0,156.0,151.0,42.0,90.0,100.0,97.0,103.0,162.0,168.0,50.0,50.0
LEVANTEV64DRSUV,MASERATI,17,500.0,197.0,168.0,300.0,2109.0,156.0,151.0,42.0,90.0,100.0,97.0,103.0,162.0,168.0,50.0,50.0
LEVANTEV84DRSUV,MASERATI,17,502.0,197.0,168.0,300.0,2170.0,157.0,151.0,42.0,90.0,100.0,98.0,104.0,162.0,168.0,50.0,50.0
LIBERTY4DRSUV4WDSPORTNORTHEDITIONLIMIT,JEEP,8,449.0,184.0,181.0,269.0,1872.0,132.0,175.0,42.0,83.0,121.0,75.0,106.0,155.0,153.0,52.0,48.0
LR24DRSUV,LANDROVER,7,450.0,191.0,174.0,266.0,1775.0,115.0,168.0,46.0,82.0,112.0,93.0,93.0,160.0,161.0,57.0,43.0
LR24DRSUV4WDHSE,LANDROVER,7,450.0,191.0,174.0,266.0,1930.0,115.0,168.0,46.0,82.0,112.0,93.0,93.0,160.0,160.0,57.0,43.0
LR24DRSUV4WDHSEHSELUX,LANDROVER,7,450.0,191.0,174.0,266.0,1930.0,115.0,168.0,46.0,82.0,112.0,93.0,93.0,160.0,160.0,57.0,43.0
LR24DRSUV4WDSEHSEHSELUX,LANDROVER,7,450.0,191.0,174.0,266.0,1775.0,115.0,168.0,46.0,82.0,112.0,93.0,93.0,160.0,161.0,57.0,43.0
LR44DRSUV,LANDROVER,10,483.0,192.0,188.0,289.0,2548.0,132.0,204.0,51.0,85.0,126.0,83.0,113.0,161.0,161.0,49.0,51.0
LR44DRSUV4WDHSEHSELUX,LANDROVER,10,485.0,192.0,199.0,289.0,2655.0,132.0,204.0,51.0,85.0,126.0,83.0,113.0,162.0,162.0,49.0,51.0
LR44DRSUV4WDHSEHSELUXURY,LANDROVER,10,483.0,192.0,188.0,289.0,2548.0,132.0,204.0,51.0,85.0,126.0,83.0,113.0,161.0,161.0,49.0,51.0
LS4604DRSEDAN,LEXUS,13,509.0,188.0,147.0,297.0,1940.0,147.0,60.0,35.0,84.0,109.0,92.0,120.0,160.0,161.0,52.0,48.0
LS4604DRSEDANAWD,LEXUS,8,503.0,188.0,148.0,297.0,2105.0,132.0,55.0,37.0,83.0,113.0,89.0,117.0,161.0,161.0,52.0,48.0
LS4604DRSEDANRWD,LEXUS,8,503.0,188.0,148.0,297.0,1960.0,132.0,55.0,37.0,83.0,113.0,89.0,117.0,161.0,161.0,52.0,48.0
LS460AWD4DRSEDAN,LEXUS,13,509.0,188.0,147.0,297.0,2140.0,147.0,60.0,35.0,84.0,109.0,92.0,120.0,160.0,161.0,52.0,48.0
LS460L4DRSEDANAWD,LEXUS,7,515.0,188.0,148.0,309.0,2150.0,132.0,54.0,36.0,81.0,112.0,89.0,118.0,161.0,160.0,52.0,48.0
LS460LAWD4DRSEDAN,LEXUS,13,521.0,188.0,147.0,309.0,2210.0,147.0,60.0,35.0,84.0,109.0,92.0,120.0,160.0,161.0,52.0,48.0
LS5004DRSEDAN,LEXUS,18,524.0,190.0,146.0,313.0,2240.0,153.0,53.0,37.0,84.0,109.0,94.0,118.0,164.0,164.0,53.0,47.0
LS500H4DRSEDAN,LEXUS,18,524.0,190.0,146.0,313.0,2370.0,153.0,53.0,37.0,84.0,109.0,94.0,118.0,164.0,164.0,51.0,49.0
LS600HL4DRSEDANAWD,LEXUS,7,515.0,188.0,149.0,309.0,2290.0,132.0,54.0,36.0,81.0,112.0,89.0,118.0,161.0,160.0,52.0,48.0
LS600HLHYBRID4DRSEDAN,LEXUS,13,521.0,188.0,148.0,309.0,2370.0,147.0,60.0,35.0,84.0,109.0,92.0,120.0,160.0,161.0,52.0,48.0
LUCERNE4DRSEDANFWDCXCXL,BUICK,6,516.0,187.0,147.0,293.0,1707.0,130.0,70.0,34.0,81.0,106.0,109.0,115.0,159.0,159.0,62.0,38.0
LUCERNE4DRSEDANFWDSUPER,BUICK,6,516.0,187.0,147.0,293.0,1813.0,130.0,70.0,34.0,81.0,106.0,109.0,115.0,159.0,159.0,62.0,38.0
LX5704DRSUV,LEXUS,16,508.0,198.0,192.0,285.0,2680.0,145.0,207.0,49.0,92.0,125.0,103.0,120.0,164.0,165.0,52.0,48.0
M22DRCOUPE,BMW,17,448.0,185.0,141.0,269.0,1593.0,138.0,54.0,34.0,81.0,104.0,82.0,97.0,158.0,160.0,51.0,49.0
M22DRCOUPERWD,BMW,17,448.0,185.0,141.0,269.0,1593.0,138.0,54.0,34.0,81.0,104.0,82.0,97.0,158.0,160.0,52.0,48.0
M32DRCONVRWD,BMW,8,462.0,180.0,138.0,276.0,1880.0,130.0,51.0,36.0,79.0,106.0,81.0,105.0,154.0,153.0,50.0,50.0
M32DRCOUPERWD,BMW,8,462.0,180.0,140.0,276.0,1680.0,130.0,51.0,36.0,79.0,106.0,81.0,105.0,154.0,153.0,50.0,50.0
M34DRSEDAN,BMW,14,467.0,188.0,143.0,281.0,1595.0,139.0,53.0,37.0,77.0,109.0,81.0,105.0,158.0,160.0,52.0,48.0
M34DRSEDANRWD,BMW,14,467.0,188.0,143.0,281.0,1690.0,139.0,53.0,37.0,78.0,109.0,82.0,105.0,158.0,160.0,52.0,50.0
M35H4DRSEDANMHYBRID,INFINITI,11,495.0,185.0,150.0,290.0,1873.0,140.0,55.0,37.0,82.0,116.0,90.0,115.0,158.0,157.0,51.0,49.0
M374DRSEDAN,INFINITI,11,495.0,185.0,150.0,290.0,1750.0,140.0,55.0,37.0,82.0,116.0,90.0,115.0,158.0,157.0,54.0,46.0
